FET Vds-Id
VDS= 0 to 2 in 0.05 step
VG= 0 to 2 in 0.5 step
NO. VG VDS VS ID IS IG ISUB VSUB
 V V V A A A A V
247 1.5 0 0 8.56E-10 1.2292E-10 1.067E-11 9.8E-13 0
248 1.5 0.05 0 4.69138E-06 -4.68918E-06 5.26E-12 5.4E-13 0
249 1.5 0.1 0 8.58969E-06 -8.59161E-06 4.09E-12 7.3E-13 0
250 1.5 0.15 0 1.17209E-05 -1.17223E-05 3.97E-12 4.9E-13 0
251 1.5 0.2 0 1.40813E-05 -1.40863E-05 -2.8E-13 7.6E-13 0
252 1.5 0.25 0 1.5729E-05 -1.57346E-05 4.11E-12 6.2E-13 0
253 1.5 0.3 0 1.6736E-05 -1.67416E-05 7.1E-13 6.7E-13 0
254 1.5 0.35 0 1.72471E-05 -1.72517E-05 1.1E-12 7.8E-13 0
255 1.5 0.4 0 1.74465E-05 -1.74494E-05 9.8E-13 5.6E-13 0
256 1.5 0.45 0 1.75048E-05 -1.75066E-05 3.6E-12 7.3E-13 0
257 1.5 0.5 0 1.75196E-05 -1.75212E-05 -1.4E-13 7E-13 0
258 1.5 0.55 0 1.75249E-05 -1.75258E-05 1.24E-12 5.4E-13 0
259 1.5 0.6 0 1.75276E-05 -1.75286E-05 2.82E-12 7.7E-13 0
260 1.5 0.65 0 1.75301E-05 -1.75308E-05 2.73E-12 8.6E-13 0
261 1.5 0.7 0 1.75316E-05 -1.75324E-05 2.4E-12 4.3E-13 0
262 1.5 0.75 0 1.75328E-05 -1.75336E-05 8.5E-13 5.7E-13 0
263 1.5 0.8 0 1.75341E-05 -1.75349E-05 1.58E-12 5.4E-13 0
264 1.5 0.85 0 1.75355E-05 -1.7536E-05 1.2E-12 5E-13 0
265 1.5 0.9 0 1.75363E-05 -1.7537E-05 -1.24E-12 7.4E-13 0
266 1.5 0.95 0 1.75373E-05 -1.7538E-05 2.73E-12 5.3E-13 0
267 1.5 1 0 1.75381E-05 -1.75387E-05 6.6E-13 3.6E-13 0
268 1.5 1.05 0 1.75385E-05 -1.7539E-05 -1E-14 5.5E-13 0
269 1.5 1.1 0 1.75398E-05 -1.75401E-05 1E-14 3.8E-13 0
270 1.5 1.15 0 1.75401E-05 -1.75406E-05 3.08E-12 4E-13 0
271 1.5 1.2 0 1.75407E-05 -1.75413E-05 -1.86E-12 6.5E-13 0
272 1.5 1.25 0 1.75412E-05 -1.7542E-05 1.09E-12 4.3E-13 0
273 1.5 1.3 0 1.75418E-05 -1.75422E-05 1.19E-12 4.4E-13 0
