FET Vds-Id
VG= 0 to 2 in 0.02 step
VDS= 0.05 to 0.5 in 0.45 step
NO. VG VDS ID IG VSUB
 V V A A V
351 1.06 0.5 6.53689E-06 9.1E-12 0
352 1.04 0.5 5.89488E-06 -3.54E-12 0
353 1.02 0.5 5.29641E-06 -3.48E-12 0
354 1 0.5 4.74435E-06 -1.027E-11 0
355 0.98 0.5 4.23325E-06 -7.87E-12 0
356 0.96 0.5 3.76213E-06 -1.745E-11 0
357 0.94 0.5 3.32905E-06 -1.584E-11 0
358 0.92 0.5 2.93618E-06 -1.895E-11 0
359 0.9 0.5 2.57694E-06 -1.758E-11 0
360 0.88 0.5 2.25091E-06 -2.546E-11 0
361 0.86 0.5 1.95709E-06 -2.133E-11 0
362 0.84 0.5 1.69236E-06 -2.399E-11 0
363 0.82 0.5 1.45483E-06 -2.383E-11 0
364 0.8 0.5 1.24344E-06 -2.845E-11 0
365 0.78 0.5 1.05759E-06 -2.302E-11 0
366 0.76 0.5 8.96152E-07 -2.229E-11 0
367 0.74 0.5 7.49971E-07 -2.754E-11 0
368 0.72 0.5 6.23905E-07 -2.638E-11 0
369 0.7 0.5 5.15201E-07 -3.084E-11 0
370 0.68 0.5 4.22683E-07 -2.335E-11 0
371 0.66 0.5 3.43417E-07 -3.033E-11 0
372 0.64 0.5 2.7659E-07 -2.742E-11 0
373 0.62 0.5 2.20779E-07 -3.023E-11 0
374 0.6 0.5 1.74582E-07 -2.499E-11 0
375 0.58 0.5 1.36509E-07 -3.188E-11 0
376 0.56 0.5 1.05665E-07 -2.701E-11 0
377 0.54 0.5 8.11321E-08 -2.646E-11 0
378 0.52 0.5 6.14116E-08 -3.026E-11 0
379 0.5 0.5 4.58651E-08 -2.583E-11 0
380 0.48 0.5 3.38704E-08 -3.227E-11 0
381 0.46 0.5 2.46998E-08 -2.785E-11 0
382 0.44 0.5 1.7791E-08 -3.039E-11 0
383 0.42 0.5 1.26854E-08 -2.583E-11 0
384 0.4 0.5 9.16927E-09 -2.201E-11 0
385 0.38 0.5 6.32239E-09 -3.192E-11 0
386 0.36 0.5 4.3362E-09 -2.527E-11 0
387 0.34 0.5 2.95819E-09 -2.929E-11 0
388 0.32 0.5 2.00687E-09 -2.543E-11 0
389 0.3 0.5 1.3573E-09 -3.352E-11 0
390 0.28 0.5 9.2827E-10 -3.163E-11 0
391 0.26 0.5 6.41E-10 -3.094E-11 0
392 0.24 0.5 4.4968E-10 -2.997E-11 0
393 0.22 0.5 3.2242E-10 -3.022E-11 0
394 0.2 0.5 2.4033E-10 -2.619E-11 0
395 0.18 0.5 1.8183E-10 -2.334E-11 0
396 0.16 0.5 1.4096E-10 -2.685E-11 0
397 0.14 0.5 1.1181E-10 -2.502E-11 0
398 0.12 0.5 9.023E-11 -2.178E-11 0
399 0.1 0.5 7.399E-11 -2.696E-11 0
400 0.08 0.5 6.197E-11 -2.666E-11 0
401 0.06 0.5 5.257E-11 -2.316E-11 0
402 0.04 0.5 4.564E-11 -2.781E-11 0
403 0.02 0.5 4.049E-11 -2.518E-11 0
404 0 0.5 3.658E-11 -2.141E-11 0
