FET Vds-Id
VG= -2 to 4 in 0.02 step
VDS= 0.05 to 0.5 in 0.45 step
NO. VG VDS ID IG VSUB
 V V A A V
450 1.04 0.05 8.11532E-06 2.8958E-10 0
451 1.02 0.05 8.03707E-06 2.891E-10 0
452 1 0.05 7.9644E-06 2.5154E-10 0
453 0.98 0.05 7.88843E-06 2.26E-10 0
454 0.96 0.05 7.8069E-06 1.6842E-10 0
455 0.94 0.05 7.72911E-06 1.4008E-10 0
456 0.92 0.05 7.64354E-06 1.126E-10 0
457 0.9 0.05 7.56341E-06 1.0235E-10 0
458 0.88 0.05 7.47595E-06 8.489E-11 0
459 0.86 0.05 7.39244E-06 6.618E-11 0
460 0.84 0.05 7.30084E-06 5.855E-11 0
461 0.82 0.05 7.21425E-06 3.566E-11 0
462 0.8 0.05 7.12694E-06 3.196E-11 0
463 0.78 0.05 7.02976E-06 2.269E-11 0
464 0.76 0.05 6.93741E-06 1.449E-11 0
465 0.74 0.05 6.8369E-06 1.25E-12 0
466 0.72 0.05 6.74257E-06 -4.11E-12 0
467 0.7 0.05 6.63847E-06 -1.621E-11 0
468 0.68 0.05 6.53917E-06 -1.565E-11 0
469 0.66 0.05 6.43138E-06 -1.306E-11 0
470 0.64 0.05 6.32876E-06 -3.22E-12 0
471 0.62 0.05 6.21717E-06 -1.453E-11 0
472 0.6 0.05 6.10999E-06 -4.219E-11 0
473 0.58 0.05 5.99988E-06 -5.468E-11 0
474 0.56 0.05 5.88197E-06 -5.942E-11 0
475 0.54 0.05 5.76799E-06 -6.129E-11 0
476 0.52 0.05 5.64506E-06 -6.139E-11 0
477 0.5 0.05 5.52777E-06 -6.37E-11 0
478 0.48 0.05 5.40002E-06 -6.616E-11 0
479 0.46 0.05 5.27719E-06 -6.745E-11 0
480 0.44 0.05 5.14456E-06 -6.812E-11 0
481 0.42 0.05 5.01929E-06 -7.081E-11 0
482 0.4 0.05 4.88905E-06 -7.321E-11 0
483 0.38 0.05 4.74977E-06 -7.338E-11 0
484 0.36 0.05 4.61607E-06 -7.384E-11 0
485 0.34 0.05 4.47298E-06 -7.855E-11 0
486 0.32 0.05 4.33548E-06 -8.077E-11 0
487 0.3 0.05 4.18739E-06 -7.982E-11 0
488 0.28 0.05 4.04614E-06 -8.194E-11 0
489 0.26 0.05 3.89511E-06 -8.664E-11 0
490 0.24 0.05 3.75027E-06 -8.594E-11 0
