FET Vds-Id
VG= 0 to -2 in -0.02 step
VDS= -0.05 to -0.5 in -0.45 step
NO. VG VDS ID IG VSUB
 V V A A V
256 -1.06 -0.5 -1.87014E-08 -3.1151E-10 0
257 -1.08 -0.5 -3.35251E-08 -3.0267E-10 0
258 -1.1 -0.5 -5.70858E-08 -3.2481E-10 0
259 -1.12 -0.5 -9.26237E-08 -3.2993E-10 0
260 -1.14 -0.5 -1.42957E-07 -3.3849E-10 0
261 -1.16 -0.5 -2.10465E-07 -3.4563E-10 0
262 -1.18 -0.5 -2.96588E-07 -3.567E-10 0
263 -1.2 -0.5 -4.03668E-07 -3.6655E-10 0
264 -1.22 -0.5 -5.3254E-07 -3.8031E-10 0
265 -1.24 -0.5 -6.84164E-07 -3.8771E-10 0
266 -1.26 -0.5 -8.58201E-07 -4.0603E-10 0
267 -1.28 -0.5 -1.056817E-06 -4.0539E-10 0
268 -1.3 -0.5 -1.27949E-06 -4.2972E-10 0
269 -1.32 -0.5 -1.52622E-06 -4.2561E-10 0
270 -1.34 -0.5 -1.79573E-06 -4.294E-10 0
271 -1.36 -0.5 -2.09079E-06 -4.4981E-10 0
272 -1.38 -0.5 -2.40974E-06 -4.7345E-10 0
273 -1.4 -0.5 -2.75233E-06 -4.5752E-10 0
274 -1.42 -0.5 -3.11713E-06 -4.632E-10 0
275 -1.44 -0.5 -3.50699E-06 -4.7347E-10 0
276 -1.46 -0.5 -3.92043E-06 -4.9126E-10 0
277 -1.48 -0.5 -4.35676E-06 -5.0013E-10 0
278 -1.5 -0.5 -4.81404E-06 -5.3183E-10 0
279 -1.52 -0.5 -5.29568E-06 -5.4201E-10 0
280 -1.54 -0.5 -5.79873E-06 -5.4933E-10 0
281 -1.56 -0.5 -6.32048E-06 -5.6823E-10 0
282 -1.58 -0.5 -6.86434E-06 -5.7893E-10 0
283 -1.6 -0.5 -7.42563E-06 -5.7726E-10 0
284 -1.62 -0.5 -8.00199E-06 -5.8526E-10 0
285 -1.64 -0.5 -8.58853E-06 -5.7841E-10 0
286 -1.66 -0.5 -9.18676E-06 -5.9291E-10 0
287 -1.68 -0.5 -9.79078E-06 -5.9914E-10 0
288 -1.7 -0.5 -1.039795E-05 -6.1301E-10 0
289 -1.72 -0.5 -1.100282E-05 -6.5607E-10 0
290 -1.74 -0.5 -1.16092E-05 -6.3551E-10 0
291 -1.76 -0.5 -1.22127E-05 -6.6062E-10 0
292 -1.78 -0.5 -1.28126E-05 -6.6977E-10 0
293 -1.8 -0.5 -1.34063E-05 -6.8275E-10 0
294 -1.82 -0.5 -1.39975E-05 -7.2928E-10 0
295 -1.84 -0.5 -1.45828E-05 -7.4396E-10 0
296 -1.86 -0.5 -1.51632E-05 -7.2692E-10 0
297 -1.88 -0.5 -1.57356E-05 -7.5276E-10 0
